message_id,message_text
1335,"**Привет**,** друзья! Телеграм запустил новую форму оплаты внутри приложения - звёзды** ⭐️

• Звёздами можно оплачивать отдельные посты, подписки ✉️ и другие платные материалы.
• Если пост вам понравился и оказался полезен - можно **поставить суперлайк** (реакция - звезда) и таким образом поддержать канал.

Звёзды можно купить через Apple Pay, если у вас айфон (на андроиде не проверяли ещё).

__Мы купили 50 звёзд примерно за 1 доллар__.

На первый взгляд выглядит очень удобно - купил звёзды и дальше не нужно заморачиваться с переводом денег, чтобы что-то оплатить или поблагодарить автора.

Будем тестировать эту систему, посмотрим можно ли применить это с пользой для вас.

**Буду благодарна за ""звёздные реакции"" ****⭐️**

Можно дать 1 звёздочку, можно 10, 50, 5000 - на ваше усмотрение. Мне среди подписок иногда попадаются такие полезные посты, что и 500 звёзд не жалко.

В нашем канале нет рекламных постов, поэтому ваши звёздочки (даже одна штучка) будут нам очень полезны 😍"
1333,"**Летние кислоты и отпуск** 🏝

Есть кислоты, которые можно использовать летом. Азелаиновая, миндальная, молочная и некоторые другие АНА кислоты не повышают чувствительность кожи к солнцу, поэтому считаются “летними”. 

Я тоже периодически использую такие кислоты в уходе и делюсь с вами ссылками на средства, которые понравились. Например с [азелаиновой](https://t.me/kosmetologanet/469) и молочной кислотой.

**Ordinary Lactic Acid 10% + HA (Сыворотка-пилинг)**
https://amzn.to/3sjB25R
 
Но если вы собираетесь в отпуск на море, желательно прекратить использование таких кислот __как минимум__ за 2 недели до поездки, и возвращать в свою бьюти-рутину не раньше чем через 2 недели после возвращения.__
__
Кислоты активно отшелушивают ороговевшие клетки. В целом это хорошо, но роговой слой задерживает УФ лучи и таким образом дополнительно защищает кожу от солнца.

Когда вы прилетаете в жаркие страны, ваша кожа не подготовлена к активному солнцу и становится очень уязвимой. Поэтому не стоит усугублять ситуацию кислотами, лучше заменить их на увлажняющие и успокаивающие сыворотки с антиоксидантами 💅

Это рекомендация в основном касается сывороток, кремов и пилингов с кислотами. Умывалку с кислотами можно оставить.

✔️ **Список проверенной косметики:**
https://t.me/kosmetologanet/695

__knspf__"
1332,"**Как защищаться от солнца на экскурсиях в пекло** ☀️

Одна из проблем в отпуске - как не сгореть на экскурсиях, которые обычно проходят в дневное время. То есть в самое пекло - когда в жарких странах лучше вообще не находиться на солнце, а уйти в тень.

Японки давно придумали решение этой проблемы - зонтик ☂️

Если раньше во время путешествий я видела издалека девушку с зонтиком, то почти наверняка это была туристка из Японии.

Сейчас в дневное время я все чаще вижу местных женщин спешащих с зонтиком на работу или по делам. Это очень удобно, особенно летом в сезон дождей - и от солнца надежная защита, и зонтик с собой, если пойдет дождь.

Конечно есть свои минусы. Если на экскурсии нужно много фотографировать или карабкаться на какой-то объект. Но и шляпа от солнца тоже не идеальный вариант - от ветра ее срывает, голове жарко, прическа портится.

Так что зонтик - отличный вариант для многих ситуаций 🙂

__knspf__"
1331,"**Приветствую всех новичков на канале!** 👋

10 лет назад я открыла [свой сайт](https://kosmetologa.net/), начала вести [канал на ютубе](https://www.youtube.com/@kosmetologanet) и честно рассказывать о косметологии и домашнем уходе за кожей.

**Главное, что вам нужно знать обо мне** ☺️

Я НЕ сторонница инвазивных и агрессивных методик красоты (уколы, нити, и др). Никогда не делала подобных процедур себе и не назначаю клиентам.

Я сторонница дисциплины - потому что только ежедневный домашний уход за кожей, на который требуется всего 5-10 минут в день, дает результат и помогает сохранить кожу молодой на долгие годы.

Уверена, многие из вас люди физически активные, и вам будет понятно, что __невозможно__ за один день набегаться или наплаваться на год вперёд.

Только регулярность даёт результат. В спорте, в обучении, занятии любимым делом или в уходе за кожей.

**Начните отсюда** 😎

В закрепленном сообщении вы найдёте множество полезных ссылок (на интересные тексты, скидки на косметику):
https://t.me/kosmetologanet/748

Прежде всего узнайте, какие есть типы старения лица:
https://t.me/kosmetologanet/603

И определите свой тип:
https://t.me/kosmetologanet/381

Обратите внимание на мою технику самомассажа лица:
https://www.youtube.com/watch?v=4PgWyVtP0jo

Список косметики, которую я рекомендую и пробовала лично:
https://t.me/kosmetologanet/695

__p.s. Это сообщение будет публиковаться 1-2 раза в месяц для новых участников, и дополняться новыми ссылками.__"
1330,"Не красотой единой 😊

__разгружаемся__"
1329,"**Для тех кто вдруг не знал - возрастное лицо из видео это Я ****😎**

Но комментатор права - для обучения всевозможным лицевым техникам обычно привлекают молодых моделей - которым ещё ничего не нужно.

Определить по таким девушкам работает ли техника - невозможно.

**Другое дело ""возрастное лицо""** - здесь сразу видно, [работает массаж](https://t.me/kosmetologanet/1010) или нет 🌷

__kncom__"
1327,"**В мексиканских джунглях живут коати** 🦝🌴

Утром, пока нет отдыхающих, коати любят гулять по пляжу, прыгать с пальмы на пальму и бегать по шезлонгам.

Как считаете, покормить?

__knlife__"
1326,"**Для тех**,** кто покупал электронные книги**

Друзья, мы отправляем 2 файла с книгой - в формате PDF для компьютера и EPUB для мобильных устройств.

Если EPUB у вас не открывается - установите приложение для чтения.

**Если у вас устройство Apple** - этот формат открывается в приложении Книги (Books). Если вы это приложение удалили, то можно установить повторно через магазин приложений App Store.

**На устройствах Android** в магазине приложений (Google Play) скачайте любое приложение для чтения электронных книг в формате EPUB. Например [Lithium](https://play.google.com/store/apps/details?id=com.faultexception.reader).

__knedu__"
1325,"**Девушкам 50+ для мотивации** 😎

Меня всегда вдохновляют ровесницы, которые прекрасно выглядят. Актрисы, модели, блогеры или немедийные женщины.

__knstars__"
1324,
1323,"**Есть ли смысл делать самомассаж лица, если вам уже за 50 или 60?**

Елена, блогер из Франции, в своих видео на ютуб рассказывает, что делает [мой самомассаж Ренессанс ](https://t.me/kosmetologanet/1010)уже несколько лет, и как он помогает ей сохранить **молодой и ухоженный вид в 63! **

Полное видео вы можете [посмотреть на канале Елены](https://www.youtube.com/watch?v=sdnTjgaYI2A), а мы вырезали для вас кусочек о массаже.

Если вы сомневаетесь, будет ли массаж вам полезен, на выходных нанесите на лицо средство для массажа и сделайте хотя бы 1-2 сеанса по [моему видео](https://www.youtube.com/watch?v=4PgWyVtP0jo).

Пользуясь случаем, хочу сказать Елене огромное спасибо, что она как блогер рассказывает женщинам о пользе массажа 🤗

А своим примером показывает, что в любом возрасте можно **прекрасно** выглядеть без инвазивных процедур."
1322,"**Все хотят выглядеть как 10 лет назад. **А я смотрю на [видео](https://t.me/kosmetologanet/1319) снятое 10 лет назад и мне кажется, что сейчас я выгляжу лучше 🤭

__knvideo__"
1319,"**Друзья, сегодня нашему каналу “Косметолога.нет” исполняется 10 лет!** 🥳

Ровно 10 лет назад, 25 июля мы сняли и загрузили первое видео на ютуб. 

**Как всё начиналось**

На тот момент у нас вообще ничего не было для блогерской деятельности - ни камеры, ни света, ни штатива.

Мы взяли гладильную доску, водрузили на нее коробку из-под мультиварки, сверху на ребро поставили старый 4-ый айфон и у нас получился штатив с камерой. 

Освещения в первое время у нас тоже не было - поэтому чтобы всё смотрелось более прилично мы пошли в магазин “Ткани”.

Нам нужно кусок полотна зеленого цвета, - говорим
Продавщица: Видеоблогеры что ли? 
Да, - гордо отвечаем мы 🤪

Продавщица достает из-под прилавка рулон ткани темно-зеленого цвета. Эту берите, ее все ваши для съемок берут 😄

Дома мы закрепили эту ткань булавками на стене - получился хромакей. Еще купили самый простой микрофон-петличку, я перепуганная села среди этого так сказать “оборудования” и мы начали снимать. 

**Сегодня пересмотрела наш самый первый ролик**

Качество, конечно, сами понимаете какое)) Но информация в ролике до сих пор актуальна! 

Всех, кто только начинает свой уход и всех, кто хочет посмотреть как всё начиналось - приглашаем __посмотреть это видео.__

**Приятного и полезного просмотра!**

__knvideo__"
1318,"**Мне всегда казалось, что девушка должна стремиться подчеркнуть свою индивидуальность** 💃

А не быть как все, словно из инкубатора.

Картинка из интернета - пишут, что жёны футболистов. Я в футболе не разбираюсь, но это и не важно.

**Почему так много женщин стремится подогнать себя под один шаблон? ****🤦‍♀️**

#психология"
1317,
1316,"**Большое спасибо за отзыв!** 

Вы не поверите, но когда я выпускаю новый курс - всегда волнуюсь как в первый раз ☺️

Каждый раз беспокоюсь - __всё ли я понятно объяснила, было ли интересно смотреть, понравилось ли вам?__

Вам может быть кажется, что как блогер я получаю много приятных комментов и этого хватает с головой, тем более, что я 
снимаю видео и выпускаю курсы по косметологии уже 10 лет.

Поверьте, ваш отзыв не будет лишним!

Всегда рада узнать ваше мнение и учесть пожелания. Пишите! 💌

#отзывы"
1315,"**Коротко** 📼 Почему нет смысла стимулировать кожу без конца и края?

#видео"
1314,"**Тяжело худеть, но я стараюсь!**

#лайф"
1313,"**Если постоянно не высыпаться - косметология бессильна** 😏

#разгружаемся"
1312,"**Мне только 40 лет, будет ли мне полезен курс Молодость без пауз? А если менопауза уже наступила?**

Такие вопросы я получила по поводу нового курса.

Для краткости я иногда пишу “уход и менопауза”. И возможно кто-то подумал, что курс лишь для тех, у кого менопауза только что наступила. 
Это не так.

**Профилактика наше всё** 😏

В видео на ютуб я объяснила, что мы теряем примерно 1% коллагена в год ДО наступления менопаузы, и примерно 30% в первые 5 лет постменопаузы.

Поэтому конечно же не стоит ждать, когда наступит менопауза. 
40+ это возраст, когда самое время наладить свой антивозрастной уход.

Потому что возраст до 45-50 лет, то есть до наступления менопаузы, является **самым отзывчивым на косметику и процедуры**. Не стоит упускать этот благоприятный момент.

Как это сделать я и рассказываю в своём [новом курсе.](https://t.me/kosmetologanet/1303)

А если менопауза уже наступила, комплексный антивозрастной уход тем более необходим, чтобы кожа выглядела ухоженно и свежо 💅

**Отличие моего курса** от других руководств по антивозрастному уходу 40-50+ в том, что в курсе много внимания уделяется нюансам ухода во время менопаузальной перестройки.

__Этим курсом вы будете пользоваться несколько лет, возвращаясь к нему снова и снова, если появятся такие проблемы как сухость, дряблость кожи, покраснения лица, приливы, морщины или поплывший овал.__

#курсы #менопауза"
1311,
1310,"**Cпасибо подписчикам за помощь** 😘 А то в комменты к [новому видео](https://t.me/kosmetologanet/1302) набежали завистники 🤪

Все злобные комментарии можно разделить на несколько типов:

1. Какой толк в вашем уходе, все равно выглядите на свой возраст, даже старше.

2. Вы закололи себя совсем - филлеры, ботоксы, поэтому выглядите молодо.

3. Это всё фотошоп, фильтры, магические заклинания.

4. У вас хорошая генетика, просто повезло.

Мысли вроде бы разные, но смысл один - обесценить самодисциплину и грамотный регулярный уход. Мол, все это сказки для бедных, помогут только игла, скальпель, таблетки и мешок денег, чтобы часами сидеть в салонах красоты.

**На самом деле я трачу максимум 5 минут утром и 5 минут вечером на ежедневную бьюти-рутину. **

И раз в неделю примерно 1 час на салонный уход за лицом дома - __пилинг, массаж или микротоки, маска.__

**Но у некоторых женщин видимо нет на это ни времени ни сил** - каждый день нужно столько видео на ютубе пересмотреть, столько комментов написать 🧑‍💻

А еще есть Инстраграм! Тяжела жизнь современной женщины 😭

#комменты"
1308,"**Мексиканцы совершенно не заморачиваются сколько цветов класть в букет))**

p.s. Рука, если что, не моя 🙉

#лайф"
1307,Пятничное 😂 #разгружаемся
1306,"❗️**Обязательно посмотрите это видео, чтобы узнать**,** сколько полезной информации ждет вас в обучающем курсе ""Молодость без пауз""
**
По-моему получилось супер ☺️

Кроме профессиональных советов, я даю в курсе список косметики из 100+ качественных работающих средств от:

• Sesderma
• Dr Spiller
• Meder
• DeLav
• Le Mieux
• TheOrdinary
• Clarins
• Cos De Baha
• Medi Peel
• La Roche-Posay
• и других брендов

Всё, что вам нужно, чтобы самостоятельно корректировать свой уход и воздействовать на все маркеры старения, связанные с менопаузой.

Я провожу консультации по уходу за кожей, и часто вижу в арсенале женщин **совершенно ненужную им косметику** или ненужные, но уже сделанные процедуры 💉

Многие подобные ошибки можно избежать, если прослушать курс. Тем более, что **стоимость очень доступная** - __меньше стоимости любой процедуры в салоне или баночки антивозрастной косметики__.

**Посмотрите на видео подробное содержание уроков** и вы сразу поймете - сколько важной и полезной информации вы узнаете из курса **Молодость без пауз** 😏

Для заказа пишите:

👉 @kn_support

#менопауза #курсы"
1305,"**Когда говорю или пишу на тему менопаузы**, в комменты обязательно приходят радикально настроенные товарищи -__ “поможет только ЗГТ”.
__
**Можно сто раз сказать о противопоказаниях **(например онкология в анамнезе) и естественном нежелании пить таблетки - все равно твои слова передернут и сведут к тому, что всем нужно принимать гормоны, ведь на дворе 21 век. Это прям железобетонный аргумент! 🤬

Я вижу, что эту идею сейчас агрессивно продвигают в интернете, и все реже говорят о противопоказаниях к ЗГТ. Складывается впечатление, что не пьют гормоны только трусы.

**Между тем, организм не случайно снижает синтез гормонов.** В 50+ наш иммунитет уже не тот, к сожалению, и риск развития гормонозависимых опухолей ВОЗРАСТАЕТ.

Я надеюсь, мои подписчицы пропускают агрессивные комменты мимо ушей и доверяют только мнению врача, который **внимательно** изучает их ситуацию 🤔

#менопауза #комменты"
1303,"**Менопауза** - это тема, которую до сих пор не принято открыто обсуждать. Из-за этого возникают разные мифы и страшилки:

Наступит менопауза - сразу постареешь, косметика уже не поможет… и т.п.

И многие женщины с приходом менопаузы действительно замечают, что косметика и процедуры не дают прежний эффект. Неужели и правда все бесполезно и старение не победить?

**У меня для вас хорошие новости**

Косметика и процедуры по-прежнему работают. Но кожа в этот период стареет действительно быстрее, и для достижения хороших результатов как никогда важен грамотный комплексный подход.

Будем реалистами - полностью старение, конечно же, не победить. Но мы можем его существенно замедлить и продлить молодость.

Из курса **Молодость без пауз** вы узнаете: 

 • Как использовать и сочетать в уходе антивозрастные средства, чтобы получить от них максимальный эффект. 

 • Какие популярные антиэйдж процедуры нужны и подходят именно вам. Какие домашние процедуры помогут сохранить молодость лица. 

 • Что может улучшить или ухудшить самочувствие в этот период - триггеры, лайфхаки, питание и полезные привычки.

После курса вы будете знать, как выглядеть молодо, свежо и привлекательно даже с наступлением менопаузы.

Все “секреты молодости” базируются на многолетнем опыте работы, научном подходе и моем личном опыте - ведь я тоже женщина!

**И в свои 52 года хочу выглядеть молодо и привлекательно**, а не __превращаться раньше времени в бабушку__ 😀

❤️ **Для кого этот курс**

 • Для всех женщин 40+
 • Для тех у кого появились [первые признаки](https://t.me/kosmetologanet/1266) менопаузальной перестройки или менопауза уже наступила.
 • Для косметологов всех возрастов

🎁 **Что входит в комплект**

Курс состоит из **16 видеоуроков** - видеолекции со слайдами (смотреть [бесплатный отрывок](https://youtu.be/qKndZJM8wmE))

**Список косметики из 100+** проверенных, работающих средств от разных брендов - профессиональных, люкс и аптечных.

Доступ к курсу сразу после оплаты и навсегда и без ограничения по времени.

🛍 **Как оформить заказ**

Cтоимость курса **$60**

**Возможные способы оплаты**

• Перевод на карту
• PayPal
• Binance, ByBit, MEXC, OKX, USDT (скидка 5%)
• Wise, Paysend, Ria, Moneygram, Western Union и др.
• Банковский перевод по IBAN в евро (cкидка 3%)
• Банковский перевод в UK, Австралия, Турция

[Напишите нам](https://t.me/kn_support) и укажите из какой страны будете делать заказ и предпочтительный способ оплаты.

👉 @kn_support"
1302,"**Друзья, я очень рада представить вам результат своей работы за последние 6 месяцев** 😍

Я уже загрузила на ютуб отрывок из своего нового курса “**Молодость без пауз**”:

🔜 [https://youtu.be/qKndZJM8wmE](https://youtu.be/qKndZJM8wmE)

На тему менопаузы говорить непросто, поэтому ваша поддержка очень важна для меня. Пожалуйста, просмотрите видео до конца и поддержите __лайком и комментарием__.

Уверенна - видео вам понравится и будет **чрезвычайно полезно!** Даже если вам всего 30-35 лет. А для девушек 40+ это абсолютно__ must watch__.

А пока вы смотрите, я напишу подробнее о курсе - чем он будет полезен вам.

#менопауза #курс"
